record_id,state,state_name,award_tier,awardee_name_raw,delimiter,n_recipients,recipient_index,recipient_name,passes_legal_entity_test,amount_announced_field_total,amount_note,source_doc_title,rcj_document_url,state_source_url,split_basis
71e99b49-0f00-4f3e-a5c5-f038c3559a46,NV,Nevada,SUBAWARD,"University of Nevada, Reno Obstetrics and Gynecology Residency Program",COMMA,2,2,Reno Obstetrics and Gynecology Residency Program,FALSE,1957173,"RCJ published one amount for a field naming 2 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",Nevada Home Working Together RHTP 2026 Award Announcement,https://www.ruralcarejourney.com/api/documents/8e77743a-e92d-44ed-a474-c1eded561caa/file,NA,"§6.2: comma-delimited awardeeName naming 2 recipients, 1 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
d1838ff2-0ef0-46c4-b92e-b6ed2fdfbd50,NV,Nevada,SUBAWARD,"University of Nevada, Reno General Surgery Residency Program",COMMA,2,1,University of Nevada,TRUE,1672444,"RCJ published one amount for a field naming 2 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",Nevada Home Working Together RHTP 2026 Award Announcement,https://www.ruralcarejourney.com/api/documents/8e77743a-e92d-44ed-a474-c1eded561caa/file,NA,"§6.2: comma-delimited awardeeName naming 2 recipients, 1 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
d1838ff2-0ef0-46c4-b92e-b6ed2fdfbd50,NV,Nevada,SUBAWARD,"University of Nevada, Reno General Surgery Residency Program",COMMA,2,2,Reno General Surgery Residency Program,FALSE,1672444,"RCJ published one amount for a field naming 2 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",Nevada Home Working Together RHTP 2026 Award Announcement,https://www.ruralcarejourney.com/api/documents/8e77743a-e92d-44ed-a474-c1eded561caa/file,NA,"§6.2: comma-delimited awardeeName naming 2 recipients, 1 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
d643dd51-d3b4-4a37-95cd-2dcd2cad4fe6,NV,Nevada,SUBAWARD,"University of Nevada, Las Vegas SOM - Otolaryngology",COMMA,2,1,University of Nevada,TRUE,401397,"RCJ published one amount for a field naming 2 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",NV - 2026 - Nevada Invests Nearly $16 Million to Train the Next Generation of Physicians,https://www.ruralcarejourney.com/api/documents/a0bf90e7-2a97-43d4-8bc0-ccd567ae04ac/file,NA,"§6.2: comma-delimited awardeeName naming 2 recipients, 1 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
d643dd51-d3b4-4a37-95cd-2dcd2cad4fe6,NV,Nevada,SUBAWARD,"University of Nevada, Las Vegas SOM - Otolaryngology",COMMA,2,2,Las Vegas SOM - Otolaryngology,FALSE,401397,"RCJ published one amount for a field naming 2 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",NV - 2026 - Nevada Invests Nearly $16 Million to Train the Next Generation of Physicians,https://www.ruralcarejourney.com/api/documents/a0bf90e7-2a97-43d4-8bc0-ccd567ae04ac/file,NA,"§6.2: comma-delimited awardeeName naming 2 recipients, 1 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
f157706d-0aa9-4d0b-a153-87b5c26cb176,NV,Nevada,SUBAWARD,"University of Nevada, Reno SOM - General Surgery",COMMA,2,1,University of Nevada,TRUE,1672444,"RCJ published one amount for a field naming 2 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",NV - 2026 - Nevada Invests Nearly $16 Million to Train the Next Generation of Physicians,https://www.ruralcarejourney.com/api/documents/a0bf90e7-2a97-43d4-8bc0-ccd567ae04ac/file,NA,"§6.2: comma-delimited awardeeName naming 2 recipients, 1 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
f157706d-0aa9-4d0b-a153-87b5c26cb176,NV,Nevada,SUBAWARD,"University of Nevada, Reno SOM - General Surgery",COMMA,2,2,Reno SOM - General Surgery,FALSE,1672444,"RCJ published one amount for a field naming 2 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",NV - 2026 - Nevada Invests Nearly $16 Million to Train the Next Generation of Physicians,https://www.ruralcarejourney.com/api/documents/a0bf90e7-2a97-43d4-8bc0-ccd567ae04ac/file,NA,"§6.2: comma-delimited awardeeName naming 2 recipients, 1 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
f86e53a4-a760-4d5b-92af-346046a458d2,NV,Nevada,SUBAWARD,"University of Nevada, Las Vegas Otolaryngology Residency Expansion Program",COMMA,2,1,University of Nevada,TRUE,401397,"RCJ published one amount for a field naming 2 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",Nevada Home Working Together RHTP 2026 Award Announcement,https://www.ruralcarejourney.com/api/documents/8e77743a-e92d-44ed-a474-c1eded561caa/file,NA,"§6.2: comma-delimited awardeeName naming 2 recipients, 1 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
f86e53a4-a760-4d5b-92af-346046a458d2,NV,Nevada,SUBAWARD,"University of Nevada, Las Vegas Otolaryngology Residency Expansion Program",COMMA,2,2,Las Vegas Otolaryngology Residency Expansion Program,FALSE,401397,"RCJ published one amount for a field naming 2 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",Nevada Home Working Together RHTP 2026 Award Announcement,https://www.ruralcarejourney.com/api/documents/8e77743a-e92d-44ed-a474-c1eded561caa/file,NA,"§6.2: comma-delimited awardeeName naming 2 recipients, 1 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
fdfab79b-cea2-44cf-b4d5-72bd1c90e2a3,NV,Nevada,SUBAWARD,"University of Nevada, Reno SOM - Pulmonary Disease and Critical Care Medicine",COMMA,2,1,University of Nevada,TRUE,919303,"RCJ published one amount for a field naming 2 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",NV - 2026 - Nevada Invests Nearly $16 Million to Train the Next Generation of Physicians,https://www.ruralcarejourney.com/api/documents/a0bf90e7-2a97-43d4-8bc0-ccd567ae04ac/file,NA,"§6.2: comma-delimited awardeeName naming 2 recipients, 1 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
fdfab79b-cea2-44cf-b4d5-72bd1c90e2a3,NV,Nevada,SUBAWARD,"University of Nevada, Reno SOM - Pulmonary Disease and Critical Care Medicine",COMMA,2,2,Reno SOM - Pulmonary Disease and Critical Care Medicine,FALSE,919303,"RCJ published one amount for a field naming 2 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",NV - 2026 - Nevada Invests Nearly $16 Million to Train the Next Generation of Physicians,https://www.ruralcarejourney.com/api/documents/a0bf90e7-2a97-43d4-8bc0-ccd567ae04ac/file,NA,"§6.2: comma-delimited awardeeName naming 2 recipients, 1 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
287e4178-ae41-4f2f-90a7-654693c146d7,OR,Oregon,SUBAWARD,"Alano Club, Comagine Health, Tabor North",COMMA,3,1,Alano Club,FALSE,1113000,"RCJ published one amount for a field naming 3 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",OR - 2026 - OHA announces grants to advance rural healthcare in every Oregon county,https://www.ruralcarejourney.com/api/documents/2cac1a8b-930c-4ed4-82b8-428f9ac652af/file,NA,"§6.2: comma-delimited awardeeName naming 3 recipients, 0 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
287e4178-ae41-4f2f-90a7-654693c146d7,OR,Oregon,SUBAWARD,"Alano Club, Comagine Health, Tabor North",COMMA,3,2,Comagine Health,FALSE,1113000,"RCJ published one amount for a field naming 3 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",OR - 2026 - OHA announces grants to advance rural healthcare in every Oregon county,https://www.ruralcarejourney.com/api/documents/2cac1a8b-930c-4ed4-82b8-428f9ac652af/file,NA,"§6.2: comma-delimited awardeeName naming 3 recipients, 0 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
287e4178-ae41-4f2f-90a7-654693c146d7,OR,Oregon,SUBAWARD,"Alano Club, Comagine Health, Tabor North",COMMA,3,3,Tabor North,FALSE,1113000,"RCJ published one amount for a field naming 3 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",OR - 2026 - OHA announces grants to advance rural healthcare in every Oregon county,https://www.ruralcarejourney.com/api/documents/2cac1a8b-930c-4ed4-82b8-428f9ac652af/file,NA,"§6.2: comma-delimited awardeeName naming 3 recipients, 0 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
303bc50f-2cda-4e0c-a785-98bb4b3c69ac,OR,Oregon,SUBAWARD,"Adventist Health – Estacada; Adventist Health – Manzanita; Adventist Health – Pacific City; Adventist Health – Vernonia; Adventist Health Specialty Clinic; Adventist Health Women’s and Family Health; Aumsville Medical Clinic; Cascade Medical Clinic; CHI St. Anthony Hospital Family Clinic; CMH Astoria Primary Care Clinic; CMH Primary Care & Urgent Care-Seaside; CMH Warrenton Primary Care Clinic; Coastal Health Practitioners; Columbia Gorge Family Medicine; Columbia River Women's Center; Curry Family Medical; Curry Medical North; Dallas Family Care; Dunes Family Health Care; Evergreen Family Medicine; Evergreen Family Medicine - Sutherlin; Evergreen Family Medicine (Harvard); Evergreen Family Medicine South; Family Health Associates; Family Health Associates Umatilla Clinic; Good Shepherd Medical Group; Grande Ronde Hospital Elgin Clinic; Grande Ronde Hospital Regional Medical Clinic; Grande Ronde Hospital Union Clinic; Grande Ronde Hospital Urgent Care; Grande Ronde Hospital Womens & Childrens Clinic; Grant County Health Department; Harney County Health Department; Harney District Hospital Family Care; Ione Community Clinic; Irrigon Medical Clinic; La Grande Family Medicine; Lake Health Clinic; Legacy Medical Group - Firwood; Legacy Medical Group - Mt. Angel; Legacy Medical Group - Silverton; Legacy Medical Group - St Helens; Legacy Medical Group - Woodburn Health Center; Madras Medical Group; Malheur Memorial Health Center; MCMC Family Medicine; McMinnville Internal Medicine; North Bend Medical Center Bandon; North Bend Medical Center, Inc Immediate Care; Oak Street Health Care Center; OHSU Primary Care Clinic, Scappoose; Orchid Health; Orchid Health Fern Ridge Clinic; Orchid Health McKenzie River Clinic; Orchid Health Wade Creek Clinic; Oregon Integrated Health - Florence; Park Street Clinic; Pediatric Specialists of Pendleton; Pendleton Family Medicine; Pine Eagle Clinic; Pioneer Memorial Clinic; Providence Cannon Beach Clinic; Providence Internal Medicine - Hood River; Providence Seaside Clinic; Providence Warrenton Clinic; Salem Health Medical Clinic Woodburn; Samaritan Coastal Clinic; Samaritan Depoe Bay Clinic; Samaritan Family Medicine - Brownsville; Samaritan Family Medicine - Main St; Samaritan Family Medicine Resident Clinic – Lebanon; Samaritan Health Center-Newport; Samaritan Lebanon Community Hospital Medical Clinic Sweet Home; Samaritan Lebanon Health Center; Samaritan Lincoln City Medical Center; Samaritan Toledo Clinic; Samaritan Urgent Care Walk-In Clinic - Lebanon; Samaritan Waldport Clinic; Santiam Internal Medicine Clinic; Santiam Medical Associates; Santiam Medical Clinic; Sherman County Medical Clinic; Siskiyou Pediatric Clinic, LLP; South Gilliam Health Center; St. Alphonsus Family Medicine Clinic; St. Charles Family Care Prineville; St. Lukes Clinic-Eastern Oregon Medical Associates; Strawberry Wilderness Community Clinic; Sublimity Medical Clinic; Thrivewell Clinic; Umpqua Health Newton Creek; UrgentCare NW Astoria PC; Wallowa Memorial Medical Clinic - Downtown; Wallowa Memorial Medical Clinic - Enterprise; Wallowa Memorial Medical Clinic - Joseph; Wallowa Memorial Medical Clinic - Wallowa; Warner Mountain Medical Clinic; Water's Edge Medical Clinic; West Hills Family Care; Women's Healthcare Associates; Woodburn Pediatric Clinic",SEMICOLON,102,1,Adventist Health - Estacada,FALSE,10000000,"RCJ published one amount for a field naming 102 recipients. This is the FIELD total, NOT this recipient's award. Never divide it (§6.2) - no source states how it splits.",OR - 2026 - What is the RHTP?,https://www.ruralcarejourney.com/api/documents/f6c8e968-6eea-426b-b4bd-faf617e0c220/file,NA,"§6.2: semicolon-delimited awardeeName naming 102 recipients, 61 of which pass the §6.1 legal-entity test. One candidate per fragment, routed to review -- the split is a guess about the state's formatting, not a fact. The amount is the FIELD total and is never divided."
