state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,county,provider_type,round_name,notice_date,source_archive_path,row_in_pool
IA,106,Adair County Memorial Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Provider type: MD/DO. County: Adair. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Adair,MD/DO,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,106
IA,107,Avera Holy Family Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Provider type: Family Practice Physician (MD/DO). County: Emmet. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Emmet,Family Practice Physician (MD/DO),Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,107
IA,108,University of Iowa Health Care,,UNIVERSITY_OR_AHC,No,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #COMPADM26001 Combat Cancer Technical Assistance Provider",https://hhs.iowa.gov/media/18135/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a university or college.,HIGH,AMOUNT_MISSING,COMPADM26001,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Combat Cancer Technical Assistance Provider,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_compadm26001_combat_cancer_technical_assistance_provider.pdf,1
IA,109,Marion County Board of Health,,NONPROFIT_CBO,No,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHOCC26755 Combat Cancer Prevention and Screening",https://hhs.iowa.gov/media/18136/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING;RECIPIENT_TYPE_INFERRED,PHTHOCC26755,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Combat Cancer Prevention and Screening,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_phthocc26755_combat_cancer_prevention_and_screening.pdf,1
IA,110,Shelby Co. DBA Myrtue Medical Center,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26008 Centers of Excellence",https://hhs.iowa.gov/media/18137/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a medical center.,MEDIUM,AMOUNT_MISSING,PHTHORC26008,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a medical center. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Centers of Excellence,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_phthorc26008_centers_of_excellence.pdf,1
IA,111,Iowa Specialty Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26008 Centers of Excellence",https://hhs.iowa.gov/media/18137/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26008,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Centers of Excellence,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_phthorc26008_centers_of_excellence.pdf,2
IA,112,Manning Regional Health Care Center,,NONPROFIT_CBO,No,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26008 Centers of Excellence",https://hhs.iowa.gov/media/18137/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING;RECIPIENT_TYPE_INFERRED,PHTHORC26008,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Centers of Excellence,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_phthorc26008_centers_of_excellence.pdf,3
IA,113,Marengo Memorial Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26008 Centers of Excellence",https://hhs.iowa.gov/media/18137/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26008,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Centers of Excellence,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_phthorc26008_centers_of_excellence.pdf,4
IA,114,Jennie Edmundson Memorial Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26008 Centers of Excellence",https://hhs.iowa.gov/media/18137/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26008,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Centers of Excellence,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_phthorc26008_centers_of_excellence.pdf,5
IA,115,Decatur County Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26008 Centers of Excellence",https://hhs.iowa.gov/media/18137/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26008,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Centers of Excellence,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_phthorc26008_centers_of_excellence.pdf,6
IA,116,Knoxville Hospital and Clinics,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26008 Centers of Excellence",https://hhs.iowa.gov/media/18137/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26008,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Centers of Excellence,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_phthorc26008_centers_of_excellence.pdf,7
IA,117,Guttenberg Municipal Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26008 Centers of Excellence",https://hhs.iowa.gov/media/18137/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26008,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Centers of Excellence,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_phthorc26008_centers_of_excellence.pdf,8
IA,118,Central Iowa Hospital Corporation,,HOSPITAL_OR_SYSTEM,Yes,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26008 Centers of Excellence",https://hhs.iowa.gov/media/18137/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26008,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Centers of Excellence,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_phthorc26008_centers_of_excellence.pdf,9
IA,119,Sioux Center Health,,NONPROFIT_CBO,No,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26008 Centers of Excellence",https://hhs.iowa.gov/media/18137/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING;RECIPIENT_TYPE_INFERRED,PHTHORC26008,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Centers of Excellence,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_phthorc26008_centers_of_excellence.pdf,10
IA,120,Iowa Primary Care Association,,NONPROFIT_CBO,No,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #COMPADM26003 Communities of Care Technical Assistance Provider",https://hhs.iowa.gov/media/18138/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING;RECIPIENT_TYPE_INFERRED,COMPADM26003,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Communities of Care Technical Assistance Provider,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_compadm26003_communities_of_care_technical_assistance_provi.pdf,1
IA,121,University of Iowa Healthcare,,UNIVERSITY_OR_AHC,No,"Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #COMPADM26002 Health Hub Technical Assistance Provider",https://hhs.iowa.gov/media/18139/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a university or college.,HIGH,AMOUNT_MISSING,COMPADM26002,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",,,Health Hub Technical Assistance Provider,2026-02-05,data/evidence/IA/2026-02-05_ia_noia_compadm26002_health_hub_technical_assistance_provider.pdf,1
IA,122,Adair County Memorial Hospital,,HOSPITAL_OR_SYSTEM,Yes,"County: Greenfield. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26009 Best and Brightest - Medical Equipment Procurement (re-issued)",https://hhs.iowa.gov/media/18330/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26009,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Greenfield,,Best and Brightest - Medical Equipment Procurement (re-issued),2026-02-27,data/evidence/IA/2026-02-27_ia_noia_phthorc26009_best_and_brightest_medical_equipment_procure.pdf,1
