state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,organisation_award_total,round_name,announcement_date,source_archive_path,basis_type,verified_by,verified_basis,recipient_subtype,cms_enrolment_match,cms_enrolment_record
AR,24,Mississippi County Hospital System,4402000,HOSPITAL_OR_SYSTEM,Yes,"Initiative: Recruitment, Innovation, Skills, and Education for Arkansas Healthcare (RISE). ROUND 2 of Arkansas's Year 1. Arkansas published $4,402,000.00 to this organisation across RISE AR and HEART; this row is its RISE AR figure alone. Published by DF&A in its Year 1 RISE AR / HEART award list (posted 2026-09-24), linked from arkansasrhtp.com under Arkansas's own words ""Download the List of Organization and Award amounts"". THE AMOUNT IS NOT FINAL AND ARKANSAS SAYS SO: ""Project specifics are based off recipient organizations' applications and the details of each grant will not be finalized until DFA signs an official agreement with each grantee."" THE LIST STATES NO ORGANISATIONAL FORM, so `recipient_type` is derived from the recipient's own name (§8) unless the row says otherwise.",Yes,No,2026,"Arkansas DF&A, RHTP Year 1 RISE AR and HEART Awards -- List of Organization and Award amounts",https://arkansasrhtp.com/wp-content/uploads/2026/09/ada_Year-1-Award-totals.pdf,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03ai_ar_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_PRELIMINARY,RISE AR,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"The figure DF&A publishes for this organisation under this initiative, read with session 32's run model (the three amount columns weld under the line model). The 38 rows reconcile to the list's own `Total:` row on all three columns to the cent, and the Governor's 54 priced projects reconcile to the same figures once Conway Regional's mis-printed '$203, 520.00' is read as $203,520.00.",4402000,"Recruitment, Innovation, Skills, and Education for Arkansas Healthcare (RISE)",2026-09-24,data/evidence/recheck/2026-09-25/AR/2026-09-24_ar_dfa_year1_rise_heart_award_list.pdf,,,,,,
AR,25,Mosaic Conway Church,301198,NONPROFIT_CBO,No,"Initiative: Healthy Eating, Active Recreation, & Transformation (HEART). ROUND 2 of Arkansas's Year 1. Arkansas published $301,198.00 to this organisation across RISE AR and HEART; this row is its HEART figure alone. Published by DF&A in its Year 1 RISE AR / HEART award list (posted 2026-09-24), linked from arkansasrhtp.com under Arkansas's own words ""Download the List of Organization and Award amounts"". THE AMOUNT IS NOT FINAL AND ARKANSAS SAYS SO: ""Project specifics are based off recipient organizations' applications and the details of each grant will not be finalized until DFA signs an official agreement with each grantee."" THE LIST STATES NO ORGANISATIONAL FORM, so `recipient_type` is derived from the recipient's own name (§8) unless the row says otherwise.",Yes,No,2026,"Arkansas DF&A, RHTP Year 1 RISE AR and HEART Awards -- List of Organization and Award amounts",https://arkansasrhtp.com/wp-content/uploads/2026/09/ada_Year-1-Award-totals.pdf,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03ai_ar_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,HEART,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure DF&A publishes for this organisation under this initiative, read with session 32's run model (the three amount columns weld under the line model). The 38 rows reconcile to the list's own `Total:` row on all three columns to the cent, and the Governor's 54 priced projects reconcile to the same figures once Conway Regional's mis-printed '$203, 520.00' is read as $203,520.00.",301198,"Healthy Eating, Active Recreation, & Transformation (HEART)",2026-09-24,data/evidence/recheck/2026-09-25/AR/2026-09-24_ar_dfa_year1_rise_heart_award_list.pdf,,,,,,
AR,26,New York Insitute of Technology,3739751,VENDOR_OR_CONTRACTOR,No,"Initiative: Recruitment, Innovation, Skills, and Education for Arkansas Healthcare (RISE). ROUND 2 of Arkansas's Year 1. Arkansas published $3,739,751.00 to this organisation across RISE AR and HEART; this row is its RISE AR figure alone. Published by DF&A in its Year 1 RISE AR / HEART award list (posted 2026-09-24), linked from arkansasrhtp.com under Arkansas's own words ""Download the List of Organization and Award amounts"". THE AMOUNT IS NOT FINAL AND ARKANSAS SAYS SO: ""Project specifics are based off recipient organizations' applications and the details of each grant will not be finalized until DFA signs an official agreement with each grantee."" THE LIST STATES NO ORGANISATIONAL FORM, so `recipient_type` is derived from the recipient's own name (§8) unless the row says otherwise.",Yes,No,2026,"Arkansas DF&A, RHTP Year 1 RISE AR and HEART Awards -- List of Organization and Award amounts",https://arkansasrhtp.com/wp-content/uploads/2026/09/ada_Year-1-Award-totals.pdf,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03ai_ar_year1_awardees.R,,,,,Recipient name rule: name states a technology vendor.,MEDIUM,AMOUNT_PRELIMINARY,RISE AR,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a technology vendor. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure DF&A publishes for this organisation under this initiative, read with session 32's run model (the three amount columns weld under the line model). The 38 rows reconcile to the list's own `Total:` row on all three columns to the cent, and the Governor's 54 priced projects reconcile to the same figures once Conway Regional's mis-printed '$203, 520.00' is read as $203,520.00.",3739751,"Recruitment, Innovation, Skills, and Education for Arkansas Healthcare (RISE)",2026-09-24,data/evidence/recheck/2026-09-25/AR/2026-09-24_ar_dfa_year1_rise_heart_award_list.pdf,,,,,,
AR,27,North Arkansas Regional Medical Center,1629128,HOSPITAL_OR_SYSTEM,Yes,"Initiative: Recruitment, Innovation, Skills, and Education for Arkansas Healthcare (RISE). ROUND 2 of Arkansas's Year 1. Arkansas published $1,629,128.00 to this organisation across RISE AR and HEART; this row is its RISE AR figure alone. Published by DF&A in its Year 1 RISE AR / HEART award list (posted 2026-09-24), linked from arkansasrhtp.com under Arkansas's own words ""Download the List of Organization and Award amounts"". THE AMOUNT IS NOT FINAL AND ARKANSAS SAYS SO: ""Project specifics are based off recipient organizations' applications and the details of each grant will not be finalized until DFA signs an official agreement with each grantee."" THE LIST STATES NO ORGANISATIONAL FORM, so `recipient_type` is derived from the recipient's own name (§8) unless the row says otherwise.",Yes,No,2026,"Arkansas DF&A, RHTP Year 1 RISE AR and HEART Awards -- List of Organization and Award amounts",https://arkansasrhtp.com/wp-content/uploads/2026/09/ada_Year-1-Award-totals.pdf,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03ai_ar_year1_awardees.R,,,,,Recipient name rule: name states a medical center.,MEDIUM,AMOUNT_PRELIMINARY,RISE AR,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a medical center. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"The figure DF&A publishes for this organisation under this initiative, read with session 32's run model (the three amount columns weld under the line model). The 38 rows reconcile to the list's own `Total:` row on all three columns to the cent, and the Governor's 54 priced projects reconcile to the same figures once Conway Regional's mis-printed '$203, 520.00' is read as $203,520.00.",1629128,"Recruitment, Innovation, Skills, and Education for Arkansas Healthcare (RISE)",2026-09-24,data/evidence/recheck/2026-09-25/AR/2026-09-24_ar_dfa_year1_rise_heart_award_list.pdf,,,,,,
AR,28,Ouachita Behavioral Health & Wellness,1427718.09,NONPROFIT_CBO,No,"Initiative: Recruitment, Innovation, Skills, and Education for Arkansas Healthcare (RISE). ROUND 2 of Arkansas's Year 1. Arkansas published $1,427,718.09 to this organisation across RISE AR and HEART; this row is its RISE AR figure alone. Published by DF&A in its Year 1 RISE AR / HEART award list (posted 2026-09-24), linked from arkansasrhtp.com under Arkansas's own words ""Download the List of Organization and Award amounts"". THE AMOUNT IS NOT FINAL AND ARKANSAS SAYS SO: ""Project specifics are based off recipient organizations' applications and the details of each grant will not be finalized until DFA signs an official agreement with each grantee."" THE LIST STATES NO ORGANISATIONAL FORM, so `recipient_type` is derived from the recipient's own name (§8) unless the row says otherwise.",Yes,No,2026,"Arkansas DF&A, RHTP Year 1 RISE AR and HEART Awards -- List of Organization and Award amounts",https://arkansasrhtp.com/wp-content/uploads/2026/09/ada_Year-1-Award-totals.pdf,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03ai_ar_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,RISE AR,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure DF&A publishes for this organisation under this initiative, read with session 32's run model (the three amount columns weld under the line model). The 38 rows reconcile to the list's own `Total:` row on all three columns to the cent, and the Governor's 54 priced projects reconcile to the same figures once Conway Regional's mis-printed '$203, 520.00' is read as $203,520.00.",1427718.09,"Recruitment, Innovation, Skills, and Education for Arkansas Healthcare (RISE)",2026-09-24,data/evidence/recheck/2026-09-25/AR/2026-09-24_ar_dfa_year1_rise_heart_award_list.pdf,,,,,,
AR,29,Samaritan Community Center,50000,NONPROFIT_CBO,No,"Initiative: Healthy Eating, Active Recreation, & Transformation (HEART). ROUND 2 of Arkansas's Year 1. Arkansas published $50,000.00 to this organisation across RISE AR and HEART; this row is its HEART figure alone. Published by DF&A in its Year 1 RISE AR / HEART award list (posted 2026-09-24), linked from arkansasrhtp.com under Arkansas's own words ""Download the List of Organization and Award amounts"". THE AMOUNT IS NOT FINAL AND ARKANSAS SAYS SO: ""Project specifics are based off recipient organizations' applications and the details of each grant will not be finalized until DFA signs an official agreement with each grantee."" THE LIST STATES NO ORGANISATIONAL FORM, so `recipient_type` is derived from the recipient's own name (§8) unless the row says otherwise.",Yes,No,2026,"Arkansas DF&A, RHTP Year 1 RISE AR and HEART Awards -- List of Organization and Award amounts",https://arkansasrhtp.com/wp-content/uploads/2026/09/ada_Year-1-Award-totals.pdf,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03ai_ar_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,HEART,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure DF&A publishes for this organisation under this initiative, read with session 32's run model (the three amount columns weld under the line model). The 38 rows reconcile to the list's own `Total:` row on all three columns to the cent, and the Governor's 54 priced projects reconcile to the same figures once Conway Regional's mis-printed '$203, 520.00' is read as $203,520.00.",50000,"Healthy Eating, Active Recreation, & Transformation (HEART)",2026-09-24,data/evidence/recheck/2026-09-25/AR/2026-09-24_ar_dfa_year1_rise_heart_award_list.pdf,,,,,,
AR,30,Southeast Arkansas Delta Solutions Community Dev,225180,NONPROFIT_CBO,No,"Initiative: Healthy Eating, Active Recreation, & Transformation (HEART). ROUND 2 of Arkansas's Year 1. Arkansas published $225,180.00 to this organisation across RISE AR and HEART; this row is its HEART figure alone. Published by DF&A in its Year 1 RISE AR / HEART award list (posted 2026-09-24), linked from arkansasrhtp.com under Arkansas's own words ""Download the List of Organization and Award amounts"". THE AMOUNT IS NOT FINAL AND ARKANSAS SAYS SO: ""Project specifics are based off recipient organizations' applications and the details of each grant will not be finalized until DFA signs an official agreement with each grantee."" THE LIST STATES NO ORGANISATIONAL FORM, so `recipient_type` is derived from the recipient's own name (§8) unless the row says otherwise.",Yes,No,2026,"Arkansas DF&A, RHTP Year 1 RISE AR and HEART Awards -- List of Organization and Award amounts",https://arkansasrhtp.com/wp-content/uploads/2026/09/ada_Year-1-Award-totals.pdf,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03ai_ar_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,HEART,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure DF&A publishes for this organisation under this initiative, read with session 32's run model (the three amount columns weld under the line model). The 38 rows reconcile to the list's own `Total:` row on all three columns to the cent, and the Governor's 54 priced projects reconcile to the same figures once Conway Regional's mis-printed '$203, 520.00' is read as $203,520.00.",225180,"Healthy Eating, Active Recreation, & Transformation (HEART)",2026-09-24,data/evidence/recheck/2026-09-25/AR/2026-09-24_ar_dfa_year1_rise_heart_award_list.pdf,,,,,,
AR,31,St. Bernards Development Foundation,3851347,HOSPITAL_OR_SYSTEM,Yes,"Initiative: Recruitment, Innovation, Skills, and Education for Arkansas Healthcare (RISE). ROUND 2 of Arkansas's Year 1. Arkansas published $4,799,074.00 to this organisation across RISE AR and HEART; this row is its RISE AR figure alone. Published by DF&A in its Year 1 RISE AR / HEART award list (posted 2026-09-24), linked from arkansasrhtp.com under Arkansas's own words ""Download the List of Organization and Award amounts"". THE AMOUNT IS NOT FINAL AND ARKANSAS SAYS SO: ""Project specifics are based off recipient organizations' applications and the details of each grant will not be finalized until DFA signs an official agreement with each grantee."" THE LIST STATES NO ORGANISATIONAL FORM, so `recipient_type` is derived from the recipient's own name (§8) unless the row says otherwise. TYPE CARRIED FROM ROUND 1 (session 69): the award list spells this organisation character-for-character as round 1 did, and session 49 verified its form there (GENERAL_KNOWLEDGE; policy 2 (§10.2 hospital-foundation row)).",Yes,No,2026,"Arkansas DF&A, RHTP Year 1 RISE AR and HEART Awards -- List of Organization and Award amounts",https://arkansasrhtp.com/wp-content/uploads/2026/09/ada_Year-1-Award-totals.pdf,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03ai_ar_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY,RISE AR,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,"RECIPIENT TYPE CARRIED FROM ROUND 1'S VERIFICATION (session 49 -> 69): HOSPITAL_OR_SYSTEM. Basis (GENERAL_KNOWLEDGE, policy 2 (§10.2 hospital-foundation row)): §10.2, hospital foundations and affiliated arms: the development arm of St. Bernards Healthcare, Jonesboro; the verifier reached the same answer independently. Parent: St. Bernards Medical Center. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.","The figure DF&A publishes for this organisation under this initiative, read with session 32's run model (the three amount columns weld under the line model). The 38 rows reconcile to the list's own `Total:` row on all three columns to the cent, and the Governor's 54 priced projects reconcile to the same figures once Conway Regional's mis-printed '$203, 520.00' is read as $203,520.00.",4799074,"Recruitment, Innovation, Skills, and Education for Arkansas Healthcare (RISE)",2026-09-24,data/evidence/recheck/2026-09-25/AR/2026-09-24_ar_dfa_year1_rise_heart_award_list.pdf,GENERAL_KNOWLEDGE,policy 2 (§10.2 hospital-foundation row),"§10.2, hospital foundations and affiliated arms: the development arm of St. Bernards Healthcare, Jonesboro; the verifier reached the same answer independently. Parent: St. Bernards Medical Center.",,,
AR,32,St. Bernards Development Foundation,947727,HOSPITAL_OR_SYSTEM,Yes,"Initiative: Healthy Eating, Active Recreation, & Transformation (HEART). ROUND 2 of Arkansas's Year 1. Arkansas published $4,799,074.00 to this organisation across RISE AR and HEART; this row is its HEART figure alone. Published by DF&A in its Year 1 RISE AR / HEART award list (posted 2026-09-24), linked from arkansasrhtp.com under Arkansas's own words ""Download the List of Organization and Award amounts"". THE AMOUNT IS NOT FINAL AND ARKANSAS SAYS SO: ""Project specifics are based off recipient organizations' applications and the details of each grant will not be finalized until DFA signs an official agreement with each grantee."" THE LIST STATES NO ORGANISATIONAL FORM, so `recipient_type` is derived from the recipient's own name (§8) unless the row says otherwise. TYPE CARRIED FROM ROUND 1 (session 69): the award list spells this organisation character-for-character as round 1 did, and session 49 verified its form there (GENERAL_KNOWLEDGE; policy 2 (§10.2 hospital-foundation row)).",Yes,No,2026,"Arkansas DF&A, RHTP Year 1 RISE AR and HEART Awards -- List of Organization and Award amounts",https://arkansasrhtp.com/wp-content/uploads/2026/09/ada_Year-1-Award-totals.pdf,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03ai_ar_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY,HEART,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,"RECIPIENT TYPE CARRIED FROM ROUND 1'S VERIFICATION (session 49 -> 69): HOSPITAL_OR_SYSTEM. Basis (GENERAL_KNOWLEDGE, policy 2 (§10.2 hospital-foundation row)): §10.2, hospital foundations and affiliated arms: the development arm of St. Bernards Healthcare, Jonesboro; the verifier reached the same answer independently. Parent: St. Bernards Medical Center. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.","The figure DF&A publishes for this organisation under this initiative, read with session 32's run model (the three amount columns weld under the line model). The 38 rows reconcile to the list's own `Total:` row on all three columns to the cent, and the Governor's 54 priced projects reconcile to the same figures once Conway Regional's mis-printed '$203, 520.00' is read as $203,520.00.",4799074,"Healthy Eating, Active Recreation, & Transformation (HEART)",2026-09-24,data/evidence/recheck/2026-09-25/AR/2026-09-24_ar_dfa_year1_rise_heart_award_list.pdf,GENERAL_KNOWLEDGE,policy 2 (§10.2 hospital-foundation row),"§10.2, hospital foundations and affiliated arms: the development arm of St. Bernards Healthcare, Jonesboro; the verifier reached the same answer independently. Parent: St. Bernards Medical Center.",,,
AR,33,Studio Drift,1139200,NONPROFIT_CBO,No,"Initiative: Healthy Eating, Active Recreation, & Transformation (HEART). ROUND 2 of Arkansas's Year 1. Arkansas published $1,139,200.00 to this organisation across RISE AR and HEART; this row is its HEART figure alone. Published by DF&A in its Year 1 RISE AR / HEART award list (posted 2026-09-24), linked from arkansasrhtp.com under Arkansas's own words ""Download the List of Organization and Award amounts"". THE AMOUNT IS NOT FINAL AND ARKANSAS SAYS SO: ""Project specifics are based off recipient organizations' applications and the details of each grant will not be finalized until DFA signs an official agreement with each grantee."" THE LIST STATES NO ORGANISATIONAL FORM, so `recipient_type` is derived from the recipient's own name (§8) unless the row says otherwise.",Yes,No,2026,"Arkansas DF&A, RHTP Year 1 RISE AR and HEART Awards -- List of Organization and Award amounts",https://arkansasrhtp.com/wp-content/uploads/2026/09/ada_Year-1-Award-totals.pdf,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03ai_ar_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,HEART,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure DF&A publishes for this organisation under this initiative, read with session 32's run model (the three amount columns weld under the line model). The 38 rows reconcile to the list's own `Total:` row on all three columns to the cent, and the Governor's 54 priced projects reconcile to the same figures once Conway Regional's mis-printed '$203, 520.00' is read as $203,520.00.",1139200,"Healthy Eating, Active Recreation, & Transformation (HEART)",2026-09-24,data/evidence/recheck/2026-09-25/AR/2026-09-24_ar_dfa_year1_rise_heart_award_list.pdf,,,,,,
AR,34,Subiaco Abbey,345500,NONPROFIT_CBO,No,"Initiative: Healthy Eating, Active Recreation, & Transformation (HEART). ROUND 2 of Arkansas's Year 1. Arkansas published $345,500.00 to this organisation across RISE AR and HEART; this row is its HEART figure alone. Published by DF&A in its Year 1 RISE AR / HEART award list (posted 2026-09-24), linked from arkansasrhtp.com under Arkansas's own words ""Download the List of Organization and Award amounts"". THE AMOUNT IS NOT FINAL AND ARKANSAS SAYS SO: ""Project specifics are based off recipient organizations' applications and the details of each grant will not be finalized until DFA signs an official agreement with each grantee."" THE LIST STATES NO ORGANISATIONAL FORM, so `recipient_type` is derived from the recipient's own name (§8) unless the row says otherwise. TYPE CARRIED FROM ROUND 1 (session 69): the award list spells this organisation character-for-character as round 1 did, and session 49 verified its form there (GENERAL_KNOWLEDGE; Claude, run by IN).",Yes,No,2026,"Arkansas DF&A, RHTP Year 1 RISE AR and HEART Awards -- List of Organization and Award amounts",https://arkansasrhtp.com/wp-content/uploads/2026/09/ada_Year-1-Award-totals.pdf,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03ai_ar_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY,HEART,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"RECIPIENT TYPE CARRIED FROM ROUND 1'S VERIFICATION (session 49 -> 69): NONPROFIT_CBO. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Subiaco Abbey, Benedictine monastery and academy in Logan County (religious nonprofit). What the award funds is not published. [Org type from general knowledge; URL is the award source.] https://arkansasrhtp.com/wp-content/uploads/2026/08/ada_RHTP.YR1_.THRIVE.PACT_.pdf §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure DF&A publishes for this organisation under this initiative, read with session 32's run model (the three amount columns weld under the line model). The 38 rows reconcile to the list's own `Total:` row on all three columns to the cent, and the Governor's 54 priced projects reconcile to the same figures once Conway Regional's mis-printed '$203, 520.00' is read as $203,520.00.",345500,"Healthy Eating, Active Recreation, & Transformation (HEART)",2026-09-24,data/evidence/recheck/2026-09-25/AR/2026-09-24_ar_dfa_year1_rise_heart_award_list.pdf,GENERAL_KNOWLEDGE,"Claude, run by IN","Subiaco Abbey, Benedictine monastery and academy in Logan County (religious nonprofit). What the award funds is not published. [Org type from general knowledge; URL is the award source.] https://arkansasrhtp.com/wp-content/uploads/2026/08/ada_RHTP.YR1_.THRIVE.PACT_.pdf",,,
AR,35,University of Arkansas,216596,UNIVERSITY_OR_AHC,No,"Initiative: Healthy Eating, Active Recreation, & Transformation (HEART). ROUND 2 of Arkansas's Year 1. Arkansas published $216,596.00 to this organisation across RISE AR and HEART; this row is its HEART figure alone. Published by DF&A in its Year 1 RISE AR / HEART award list (posted 2026-09-24), linked from arkansasrhtp.com under Arkansas's own words ""Download the List of Organization and Award amounts"". THE AMOUNT IS NOT FINAL AND ARKANSAS SAYS SO: ""Project specifics are based off recipient organizations' applications and the details of each grant will not be finalized until DFA signs an official agreement with each grantee."" THE LIST STATES NO ORGANISATIONAL FORM, so `recipient_type` is derived from the recipient's own name (§8) unless the row says otherwise.",Yes,No,2026,"Arkansas DF&A, RHTP Year 1 RISE AR and HEART Awards -- List of Organization and Award amounts",https://arkansasrhtp.com/wp-content/uploads/2026/09/ada_Year-1-Award-totals.pdf,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03ai_ar_year1_awardees.R,,,,,Recipient name rule: name states a university or college.,HIGH,AMOUNT_PRELIMINARY,HEART,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure DF&A publishes for this organisation under this initiative, read with session 32's run model (the three amount columns weld under the line model). The 38 rows reconcile to the list's own `Total:` row on all three columns to the cent, and the Governor's 54 priced projects reconcile to the same figures once Conway Regional's mis-printed '$203, 520.00' is read as $203,520.00.",216596,"Healthy Eating, Active Recreation, & Transformation (HEART)",2026-09-24,data/evidence/recheck/2026-09-25/AR/2026-09-24_ar_dfa_year1_rise_heart_award_list.pdf,,,,,,
