state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,flow_type,hospital_benefiting,determination_basis,source_archive_path,recipient_names_source_url,amount_basis,amount_precision,disbursement_status,classification_rule,activity_type_raw,app_id,project_type,initiative_raw,project_title,project_summary,service_area,organization_type_raw,notification_date
AK,85,Providence Health & Services- Washington,381512.34,HOSPITAL_OR_SYSTEM,Yes,Implementation | Healthy Communities | Kenai Peninsula Borough,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Hospital (all types),HIGH,RECIPIENT_TYPE_VARIES_IN_SOURCE,DIRECT,Yes,"The state's own Organization Type field states 'Hospital (all types)'. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-269, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award. NOTE: Alaska's Organization Type field gives this recipient a different organisational form on another of its own projects (HOSPITAL_OR_SYSTEM / NONPROFIT_CBO). The per-row value is kept as the state published it and is not harmonised; a reviewer resolves which form the entity has.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Communities,BP1-IA-269,Implementation,Healthy Communities,Seward Social Services Hub: Advancing Health Through Coordinated Social Support Services,"Providence Seward Medical Center proposes to establish a coordinated social services hub in Seward, Alaska to address housing instability, food insecurity, unsafe living conditions, and limited access to behavioral health support services. The project will centralize emergency and transitional housing support, domestic violence response services, food access programs, care coordination, and community-based services for vulnerable residents in Seward and surrounding rural communities impacted by adverse social determinants of health.",Kenai Peninsula Borough,Hospital (all types),2026-08-21
AK,86,Resource Center for Parents and Children,390334.08,NONPROFIT_CBO,No,Implementation | Healthy Beginnings | Denali Borough; Fairbanks North Star Borough; North Slope Borough; Southeast Fairbanks Census Area; Yukon-Koyukuk Census Area,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Behavioral health/substance use disorder treatment; Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-281, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Beginnings,BP1-IA-281,Implementation,Healthy Beginnings,"Pathways to Healing for Children, Parents, and Families","The Resource Center for Parents and Children proposes expanding behavioral health services for children, families, pregnant and postpartum parents, and caregivers through evidence-based trauma treatment, case management, and family support services. The project addresses significant gaps in access to behavioral health care, particularly for individuals impacted by child abuse, neglect, family violence, substance misuse, adverse childhood experiences, child-on-child problematic sexual behaviors, and child welfare involvement across rural and remote Interior Alaska and North Slope communities.",Denali Borough; Fairbanks North Star Borough; North Slope Borough; Southeast Fairbanks Census Area; Yukon-Koyukuk Census Area,"Behavioral health/substance use disorder treatment; Non-Profit, Social Service, or Community Based Organization",2026-08-21
AK,87,Seattle Children's Alaska Track Pediatric Residency,279270,SCHOOL_OR_DISTRICT,No,Implementation | Strengthen Workforce | Anchorage (Municipality); Bethel Census Area; Fairbanks North Star Borough; Matanuska-Susitna Borough,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Education organization (Not public university in Alaska),HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Education organization (Not public university in Alaska)'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-286, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Strengthen Workforce,BP1-IA-286,Implementation,Strengthen Workforce,Pediatric Workforce Development in Alaska,"By investing in faculty development, resident and fellow physician training capacity, and statewide educational partnerships, the Pediatric Residency Alaska Track creates lasting improvements in Alaska’s pediatric workforce with a direct impact on access to care for communities throughout the state.",Anchorage (Municipality); Bethel Census Area; Fairbanks North Star Borough; Matanuska-Susitna Borough,Education organization (Not public university in Alaska),2026-08-21
AK,88,"Senior and Disability Services, Department of Health",850000,STATE_AGENCY,No,Implementation | Health Care Access | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,State agency,HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'State agency'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-INT-01, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-INT-01,Implementation,Health Care Access,Increase telehealth services for Individuals with Intellectual and/or Developmental Disabilities on HCBS waivers,The Division of Senior and Disabilities Services (SDS) proposes to provide access to telehealth services to more individuals receiving Home and Community Based Services (HCBS). This project will expand telehealth services through a contract with RingMD to address the unique health and behavioral needs of HCBS recipients across Alaska.,Statewide,State agency,2026-08-21
AK,89,Seward Prevention Coalition,415000,NONPROFIT_CBO,No,Implementation | Healthy Beginnings | Kenai Peninsula Borough,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-290, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Beginnings,BP1-IA-290,Implementation,Healthy Beginnings,Healthy Beginnings Through Integrated Infant and Toddler Expansion in Partnership with Chugachmiut Early Head Start,"Seward Prevention Coalition proposes partnering with Chugachmiut Early Head Start to establish an Early Head Start classroom, expanding early learning and care for infants and toddlers and addressing the limited birth to three child care capacity, developmental screening access, and family support services available to families in Seward and surrounding rural communities on the Kenai Peninsula.",Kenai Peninsula Borough,"Non-Profit, Social Service, or Community Based Organization",2026-08-21
AK,90,Sitka Counseling and Prevention Services Inc.,256985.33,NONPROFIT_CBO,No,Implementation | Health Care Access | Sitka (City and Borough),Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Behavioral health/substance use disorder treatment; Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-291, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-291,Implementation,Health Care Access,Sitka Counseling Therapeutic Services Expansion and Renovation Project,"Sitka Counseling proposes to expand behavioral health service capacity by planning improvements to facilities, workforce development, and technology systems. The project addresses limited space, workforce shortages, and barriers to accessing outpatient, residential, and family services. Planning will focus on children and families in Sitka while developing partnerships for clinical training, consultation, and supervision to support service delivery in rural and underserved communities.",Sitka (City and Borough),"Behavioral health/substance use disorder treatment; Non-Profit, Social Service, or Community Based Organization",2026-08-21
AK,91,Southcentral Foundation,3635988,TRIBAL_ORG,No,Implementation | Healthy Beginnings | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Tribal Health Organization,HIGH,RECIPIENT_TYPE_VARIES_IN_SOURCE,NON_HOSPITAL,No,"The state's own Organization Type field states 'Tribal Health Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-301, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award. NOTE: Alaska's Organization Type field gives this recipient a different organisational form on another of its own projects (FQHC_OR_RHC / TRIBAL_ORG). The per-row value is kept as the state published it and is not harmonised; a reviewer resolves which form the entity has.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Beginnings,BP1-IA-301,Implementation,Healthy Beginnings,Expansion of Specialty Pediatric Services,"Southcentral Foundation proposes to expand its Specialty Pediatric Clinic, a critical statewide access point that addresses gaps in specialized care for Alaska Native and American Indian children with complex medical and developmental needs across Alaska, including those from rural, remote, and frontier communities who must travel for care.",Statewide,Tribal Health Organization,2026-08-21
AK,92,Southcentral Foundation,1548208,TRIBAL_ORG,No,Implementation | Health Care Access | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Behavioral health/substance use disorder treatment; Emergency Medical Services; Tribal Health Organization,HIGH,RECIPIENT_TYPE_VARIES_IN_SOURCE,NON_HOSPITAL,No,"The state's own Organization Type field states 'Tribal Health Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-308, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award. NOTE: Alaska's Organization Type field gives this recipient a different organisational form on another of its own projects (FQHC_OR_RHC / TRIBAL_ORG). The per-row value is kept as the state published it and is not harmonised; a reviewer resolves which form the entity has.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-308,Implementation,Health Care Access,Yeshjesh T'uh Crisis Project,"Southcentral Foundation’s Yeshjesh T’uh Crisis Project proposes strengthening system capacity by providing new innovative services, connecting the gaps in fragmented systems, and increasing access to culturally competent mental health and substance use disorder services in Mental Health Professional Shortage Areas here in Alaska. The proposed Yeshjesh T’uh Crisis Project provides high-intensity behavioral health services, including crisis stabilization and crisis residential care, for individuals from rural and remote Alaska communities.",Statewide,Behavioral health/substance use disorder treatment; Emergency Medical Services; Tribal Health Organization,2026-08-21
AK,93,Southcentral Foundation,1443165,TRIBAL_ORG,No,Implementation | Health Care Access | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Tribal Health Organization,HIGH,RECIPIENT_TYPE_VARIES_IN_SOURCE,NON_HOSPITAL,No,"The state's own Organization Type field states 'Tribal Health Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-306, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award. NOTE: Alaska's Organization Type field gives this recipient a different organisational form on another of its own projects (FQHC_OR_RHC / TRIBAL_ORG). The per-row value is kept as the state published it and is not harmonised; a reviewer resolves which form the entity has.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-306,Implementation,Health Care Access,Traditional Healing Project,"Southcentral Foundation proposes to integrate traditional healing practices at its rural community health centers, standard clinical services, and the Alaska Native Medical Center (ANMC), by expanding the Traditional Healing practitioner base; creating an Alaska traditional healing network and exchange; and improving long-term sustainability. This project will have state-wide impact through ANMC services and addresses the need for traditional wellness practices, such as ceremony, ritual, emotional and spiritual support beyond its clinic at the Anchorage Native Primary Care Center.",Statewide,Tribal Health Organization,2026-08-21
AK,94,Southcentral Foundation,281295.1,TRIBAL_ORG,No,Implementation | Health Care Access | Copper River Census Area,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Clinic; Tribal Health Organization,HIGH,RECIPIENT_TYPE_VARIES_IN_SOURCE,NON_HOSPITAL,No,"The state's own Organization Type field states 'Tribal Health Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-299, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award. NOTE: Alaska's Organization Type field gives this recipient a different organisational form on another of its own projects (FQHC_OR_RHC / TRIBAL_ORG). The per-row value is kept as the state published it and is not harmonised; a reviewer resolves which form the entity has.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-299,Implementation,Health Care Access,Chitina Community Health Clinic Expansion,"Southcentral Foundation proposes to expand resources at the Chitina Community Clinic (located along the Edgerton Highway, south of Glennallen but east of Tonsina and northwest of Wrangell-St. Elias National Park and Preserve), improving the use of space for customer-owners* and providers, purchasing a vehicle, and providing community outreach for permanent residents and visitors to increase encounters at the clinic and thereby improve the financial stability of the community health center. *SCF term for individuals they serve, instead of patient",Copper River Census Area,Clinic; Tribal Health Organization,2026-08-21
AK,95,Southeast Alaska Regional Health Consortium,1350027,HOSPITAL_OR_SYSTEM,Yes,Implementation | Health Care Access | Haines Borough; Hoonah-Angoon Census Area; Juneau (City and Borough); Petersburg Borough; Prince of Wales-Hyder Census Area; Sitka (City and Borough); Skagway (Municipality); Wrangell (City and Borough),Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Behavioral health/substance use disorder treatment; Clinic; Dental; Family medicine or primary care; Federally qualified health center; Health Information Exchange (HIE); Hospital (all types); Maternal health; Non-Profit, Social Service, or Community Based Organization; Pharmacy; Specialist; Tribal Health Organization",HIGH,AMOUNT_PRELIMINARY,DIRECT,Yes,"The state's own Organization Type field states 'Hospital (all types)'. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-310, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-310,Implementation,Health Care Access,Mammo On the Go Southeast,"SEARHC proposes to establish a SEARHC-owned mobile mammography coach to bring breast cancer screening to women in Angoon, Kake, Hoonah, Gustavus, and Skagway expanding regionally after the year 1 project period. The project addresses the current lack of dedicated mobile mammography service and the travel barriers that make routine screening difficult for women in isolated Southeast Alaska communities.",Haines Borough; Hoonah-Angoon Census Area; Juneau (City and Borough); Petersburg Borough; Prince of Wales-Hyder Census Area; Sitka (City and Borough); Skagway (Municipality); Wrangell (City and Borough),"Behavioral health/substance use disorder treatment; Clinic; Dental; Family medicine or primary care; Federally qualified health center; Health Information Exchange (HIE); Hospital (all types); Maternal health; Non-Profit, Social Service, or Community Based Organization; Pharmacy; Specialist; Tribal Health Organization",2026-08-21
AK,96,Southeast Childhood Collective,231623,NONPROFIT_CBO,No,Implementation | Strengthen Workforce | Haines Borough; Juneau (City and Borough); Ketchikan Gateway Borough; Sitka (City and Borough); Skagway (Municipality),Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-312, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Strengthen Workforce,BP1-IA-312,Implementation,Strengthen Workforce,Child Care Apprenticeship Program Expansion,"Southeast Childhood Collective proposes expanding its Child Care Apprenticeship Program to train more early childhood educators in Southeast Alaska communities where child care shortages affect health care and other essential workers. The project addresses the shortage of trained child care staff, which limits the availability of reliable care for working families.",Haines Borough; Juneau (City and Borough); Ketchikan Gateway Borough; Sitka (City and Borough); Skagway (Municipality),"Non-Profit, Social Service, or Community Based Organization",2026-08-21
AK,97,Southeast Childhood Collective,210115,NONPROFIT_CBO,No,Implementation | Strengthen Workforce | Haines Borough; Juneau (City and Borough); Ketchikan Gateway Borough; Sitka (City and Borough); Skagway (Municipality),Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,IN_KIND_BENEFIT,Yes,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 IN_KIND_BENEFIT: the recipient is not a hospital and keeps the funds, and the source names hospitals among the parties the funded work serves. These dollars must never enter a 'funds distributed to hospitals' total; they are kept visible rather than discarded. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-313, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Strengthen Workforce,BP1-IA-313,Implementation,Strengthen Workforce,Develop Near Site Child Care for Bartlett Regional Hospital,"Southeast Childhood Collective (SCC) proposes developing dedicated child care capacity for Bartlett Regional Hospital (BRH) employees by supporting a licensed child care provider to add spaces prioritized for hospital staff. The project addresses limited access to reliable child care, a barrier to recruiting and retaining health care workers at BRH, which serves Juneau and communities across Southeast Alaska.",Haines Borough; Juneau (City and Borough); Ketchikan Gateway Borough; Sitka (City and Borough); Skagway (Municipality),"Non-Profit, Social Service, or Community Based Organization",2026-08-21
AK,98,Southeast Childhood Collective,154343.5,NONPROFIT_CBO,No,Implementation | Healthy Beginnings | Haines Borough; Juneau (City and Borough); Ketchikan Gateway Borough; Sitka (City and Borough); Skagway (Municipality),Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-314, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Beginnings,BP1-IA-314,Implementation,Healthy Beginnings,Parents as Teachers 4th Trimester Initiative,"Southeast Childhood Collective proposes expanding Parents as Teachers home visiting for families from birth through 16 weeks postpartum (the 4th trimester) to address delayed access to early family support, geographic isolation, and limited postpartum mental health resources in Juneau, Petersburg, Ketchikan, Gustavus, Pelican, and Tenakee Springs.",Haines Borough; Juneau (City and Borough); Ketchikan Gateway Borough; Sitka (City and Borough); Skagway (Municipality),"Non-Profit, Social Service, or Community Based Organization",2026-08-21
AK,99,Statewide Independent Living Council,2125312.32,NONPROFIT_CBO,No,Implementation | Health Care Access | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-320, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-320,Implementation,Health Care Access,Community Partners Improving Home Accessibility,"Statewide Independent Living Council of Alaska proposes to install durable, ADA-compliant modular aluminum and composite ramps at the homes of Alaskans with disabilities and aging Alaskans statewide, replacing wood ramps that fail within three to five years in Alaska's climate, for rural, remote, and frontier communities where existing home modification programs leave residents waiting years for safe entry access.",Statewide,"Non-Profit, Social Service, or Community Based Organization",2026-08-21
