state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,round_name,round_awards,round_amount,hub_region,announcement_date,source_archive_path,row_in_pool
NC,28,Pasquotank County EMS,,EMS_OR_PSAP,No,"Announced by NCDHHS on 2026-06-08: ""it will provide $10 million to 39 local EMS agencies through the NC Rural Health Transformation Program"", with the roster printed under ""The Mobile Integrated Health grant recipients include:"". THE $10,000,000 IS A POOL FIGURE -- NCDHHS publishes no per-recipient amount, so `amount` is empty and nothing is divided (§6.2). The award is made in the release's own words (""The funds awarded by the NCDHHS Office of Emergency Medical Services""), so the recipient is confirmed and the amount is not.",Yes,No,2026,NCDHHS announces $10 million for EMS workforce through NC Rural Health Transformation Program (2026-06-08),https://www.ncdhhs.gov/news/press-releases/2026/06/08/ncdhhs-announces-10-million-ems-workforce-through-nc-rural-health-transformation-program,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_MISSING,Mobile Integrated Health,BP1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",Mobile Integrated Health (Office of EMS),39,10000000,,2026-06-08,data/evidence/NC/2026-06-08_nc_pr_mobile_integrated_health.html,28
NC,29,Perquimans County EMS,,EMS_OR_PSAP,No,"Announced by NCDHHS on 2026-06-08: ""it will provide $10 million to 39 local EMS agencies through the NC Rural Health Transformation Program"", with the roster printed under ""The Mobile Integrated Health grant recipients include:"". THE $10,000,000 IS A POOL FIGURE -- NCDHHS publishes no per-recipient amount, so `amount` is empty and nothing is divided (§6.2). The award is made in the release's own words (""The funds awarded by the NCDHHS Office of Emergency Medical Services""), so the recipient is confirmed and the amount is not.",Yes,No,2026,NCDHHS announces $10 million for EMS workforce through NC Rural Health Transformation Program (2026-06-08),https://www.ncdhhs.gov/news/press-releases/2026/06/08/ncdhhs-announces-10-million-ems-workforce-through-nc-rural-health-transformation-program,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_MISSING,Mobile Integrated Health,BP1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",Mobile Integrated Health (Office of EMS),39,10000000,,2026-06-08,data/evidence/NC/2026-06-08_nc_pr_mobile_integrated_health.html,29
NC,30,Person County EMS,,EMS_OR_PSAP,No,"Announced by NCDHHS on 2026-06-08: ""it will provide $10 million to 39 local EMS agencies through the NC Rural Health Transformation Program"", with the roster printed under ""The Mobile Integrated Health grant recipients include:"". THE $10,000,000 IS A POOL FIGURE -- NCDHHS publishes no per-recipient amount, so `amount` is empty and nothing is divided (§6.2). The award is made in the release's own words (""The funds awarded by the NCDHHS Office of Emergency Medical Services""), so the recipient is confirmed and the amount is not.",Yes,No,2026,NCDHHS announces $10 million for EMS workforce through NC Rural Health Transformation Program (2026-06-08),https://www.ncdhhs.gov/news/press-releases/2026/06/08/ncdhhs-announces-10-million-ems-workforce-through-nc-rural-health-transformation-program,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_MISSING,Mobile Integrated Health,BP1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",Mobile Integrated Health (Office of EMS),39,10000000,,2026-06-08,data/evidence/NC/2026-06-08_nc_pr_mobile_integrated_health.html,30
NC,31,Rowan County EMS,,EMS_OR_PSAP,No,"Announced by NCDHHS on 2026-06-08: ""it will provide $10 million to 39 local EMS agencies through the NC Rural Health Transformation Program"", with the roster printed under ""The Mobile Integrated Health grant recipients include:"". THE $10,000,000 IS A POOL FIGURE -- NCDHHS publishes no per-recipient amount, so `amount` is empty and nothing is divided (§6.2). The award is made in the release's own words (""The funds awarded by the NCDHHS Office of Emergency Medical Services""), so the recipient is confirmed and the amount is not.",Yes,No,2026,NCDHHS announces $10 million for EMS workforce through NC Rural Health Transformation Program (2026-06-08),https://www.ncdhhs.gov/news/press-releases/2026/06/08/ncdhhs-announces-10-million-ems-workforce-through-nc-rural-health-transformation-program,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_MISSING,Mobile Integrated Health,BP1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",Mobile Integrated Health (Office of EMS),39,10000000,,2026-06-08,data/evidence/NC/2026-06-08_nc_pr_mobile_integrated_health.html,31
NC,32,Stanly County EMS,,EMS_OR_PSAP,No,"Announced by NCDHHS on 2026-06-08: ""it will provide $10 million to 39 local EMS agencies through the NC Rural Health Transformation Program"", with the roster printed under ""The Mobile Integrated Health grant recipients include:"". THE $10,000,000 IS A POOL FIGURE -- NCDHHS publishes no per-recipient amount, so `amount` is empty and nothing is divided (§6.2). The award is made in the release's own words (""The funds awarded by the NCDHHS Office of Emergency Medical Services""), so the recipient is confirmed and the amount is not.",Yes,No,2026,NCDHHS announces $10 million for EMS workforce through NC Rural Health Transformation Program (2026-06-08),https://www.ncdhhs.gov/news/press-releases/2026/06/08/ncdhhs-announces-10-million-ems-workforce-through-nc-rural-health-transformation-program,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_MISSING,Mobile Integrated Health,BP1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",Mobile Integrated Health (Office of EMS),39,10000000,,2026-06-08,data/evidence/NC/2026-06-08_nc_pr_mobile_integrated_health.html,32
NC,33,Stokes County EMS,,EMS_OR_PSAP,No,"Announced by NCDHHS on 2026-06-08: ""it will provide $10 million to 39 local EMS agencies through the NC Rural Health Transformation Program"", with the roster printed under ""The Mobile Integrated Health grant recipients include:"". THE $10,000,000 IS A POOL FIGURE -- NCDHHS publishes no per-recipient amount, so `amount` is empty and nothing is divided (§6.2). The award is made in the release's own words (""The funds awarded by the NCDHHS Office of Emergency Medical Services""), so the recipient is confirmed and the amount is not.",Yes,No,2026,NCDHHS announces $10 million for EMS workforce through NC Rural Health Transformation Program (2026-06-08),https://www.ncdhhs.gov/news/press-releases/2026/06/08/ncdhhs-announces-10-million-ems-workforce-through-nc-rural-health-transformation-program,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_MISSING,Mobile Integrated Health,BP1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",Mobile Integrated Health (Office of EMS),39,10000000,,2026-06-08,data/evidence/NC/2026-06-08_nc_pr_mobile_integrated_health.html,33
NC,34,Surry County EMS,,EMS_OR_PSAP,No,"Announced by NCDHHS on 2026-06-08: ""it will provide $10 million to 39 local EMS agencies through the NC Rural Health Transformation Program"", with the roster printed under ""The Mobile Integrated Health grant recipients include:"". THE $10,000,000 IS A POOL FIGURE -- NCDHHS publishes no per-recipient amount, so `amount` is empty and nothing is divided (§6.2). The award is made in the release's own words (""The funds awarded by the NCDHHS Office of Emergency Medical Services""), so the recipient is confirmed and the amount is not.",Yes,No,2026,NCDHHS announces $10 million for EMS workforce through NC Rural Health Transformation Program (2026-06-08),https://www.ncdhhs.gov/news/press-releases/2026/06/08/ncdhhs-announces-10-million-ems-workforce-through-nc-rural-health-transformation-program,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_MISSING,Mobile Integrated Health,BP1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",Mobile Integrated Health (Office of EMS),39,10000000,,2026-06-08,data/evidence/NC/2026-06-08_nc_pr_mobile_integrated_health.html,34
NC,35,Washington County EMS,,EMS_OR_PSAP,No,"Announced by NCDHHS on 2026-06-08: ""it will provide $10 million to 39 local EMS agencies through the NC Rural Health Transformation Program"", with the roster printed under ""The Mobile Integrated Health grant recipients include:"". THE $10,000,000 IS A POOL FIGURE -- NCDHHS publishes no per-recipient amount, so `amount` is empty and nothing is divided (§6.2). The award is made in the release's own words (""The funds awarded by the NCDHHS Office of Emergency Medical Services""), so the recipient is confirmed and the amount is not.",Yes,No,2026,NCDHHS announces $10 million for EMS workforce through NC Rural Health Transformation Program (2026-06-08),https://www.ncdhhs.gov/news/press-releases/2026/06/08/ncdhhs-announces-10-million-ems-workforce-through-nc-rural-health-transformation-program,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_MISSING,Mobile Integrated Health,BP1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",Mobile Integrated Health (Office of EMS),39,10000000,,2026-06-08,data/evidence/NC/2026-06-08_nc_pr_mobile_integrated_health.html,35
NC,36,Watauga County EMS,,EMS_OR_PSAP,No,"Announced by NCDHHS on 2026-06-08: ""it will provide $10 million to 39 local EMS agencies through the NC Rural Health Transformation Program"", with the roster printed under ""The Mobile Integrated Health grant recipients include:"". THE $10,000,000 IS A POOL FIGURE -- NCDHHS publishes no per-recipient amount, so `amount` is empty and nothing is divided (§6.2). The award is made in the release's own words (""The funds awarded by the NCDHHS Office of Emergency Medical Services""), so the recipient is confirmed and the amount is not.",Yes,No,2026,NCDHHS announces $10 million for EMS workforce through NC Rural Health Transformation Program (2026-06-08),https://www.ncdhhs.gov/news/press-releases/2026/06/08/ncdhhs-announces-10-million-ems-workforce-through-nc-rural-health-transformation-program,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_MISSING,Mobile Integrated Health,BP1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",Mobile Integrated Health (Office of EMS),39,10000000,,2026-06-08,data/evidence/NC/2026-06-08_nc_pr_mobile_integrated_health.html,36
NC,37,Wilkes County EMS,,EMS_OR_PSAP,No,"Announced by NCDHHS on 2026-06-08: ""it will provide $10 million to 39 local EMS agencies through the NC Rural Health Transformation Program"", with the roster printed under ""The Mobile Integrated Health grant recipients include:"". THE $10,000,000 IS A POOL FIGURE -- NCDHHS publishes no per-recipient amount, so `amount` is empty and nothing is divided (§6.2). The award is made in the release's own words (""The funds awarded by the NCDHHS Office of Emergency Medical Services""), so the recipient is confirmed and the amount is not.",Yes,No,2026,NCDHHS announces $10 million for EMS workforce through NC Rural Health Transformation Program (2026-06-08),https://www.ncdhhs.gov/news/press-releases/2026/06/08/ncdhhs-announces-10-million-ems-workforce-through-nc-rural-health-transformation-program,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_MISSING,Mobile Integrated Health,BP1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",Mobile Integrated Health (Office of EMS),39,10000000,,2026-06-08,data/evidence/NC/2026-06-08_nc_pr_mobile_integrated_health.html,37
NC,38,Yadkin County EMS,,EMS_OR_PSAP,No,"Announced by NCDHHS on 2026-06-08: ""it will provide $10 million to 39 local EMS agencies through the NC Rural Health Transformation Program"", with the roster printed under ""The Mobile Integrated Health grant recipients include:"". THE $10,000,000 IS A POOL FIGURE -- NCDHHS publishes no per-recipient amount, so `amount` is empty and nothing is divided (§6.2). The award is made in the release's own words (""The funds awarded by the NCDHHS Office of Emergency Medical Services""), so the recipient is confirmed and the amount is not.",Yes,No,2026,NCDHHS announces $10 million for EMS workforce through NC Rural Health Transformation Program (2026-06-08),https://www.ncdhhs.gov/news/press-releases/2026/06/08/ncdhhs-announces-10-million-ems-workforce-through-nc-rural-health-transformation-program,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_MISSING,Mobile Integrated Health,BP1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",Mobile Integrated Health (Office of EMS),39,10000000,,2026-06-08,data/evidence/NC/2026-06-08_nc_pr_mobile_integrated_health.html,38
NC,39,Yancey County EMS,,EMS_OR_PSAP,No,"Announced by NCDHHS on 2026-06-08: ""it will provide $10 million to 39 local EMS agencies through the NC Rural Health Transformation Program"", with the roster printed under ""The Mobile Integrated Health grant recipients include:"". THE $10,000,000 IS A POOL FIGURE -- NCDHHS publishes no per-recipient amount, so `amount` is empty and nothing is divided (§6.2). The award is made in the release's own words (""The funds awarded by the NCDHHS Office of Emergency Medical Services""), so the recipient is confirmed and the amount is not.",Yes,No,2026,NCDHHS announces $10 million for EMS workforce through NC Rural Health Transformation Program (2026-06-08),https://www.ncdhhs.gov/news/press-releases/2026/06/08/ncdhhs-announces-10-million-ems-workforce-through-nc-rural-health-transformation-program,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_MISSING,Mobile Integrated Health,BP1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",Mobile Integrated Health (Office of EMS),39,10000000,,2026-06-08,data/evidence/NC/2026-06-08_nc_pr_mobile_integrated_health.html,39
NC,40,Impact Health,,NONPROFIT_CBO,Unclear,"Region 1. Announced by NCDHHS on 2026-05-01 under ""The NC ROOTS Hub Lead awardees include:"". The five were ""selected through a competitive process ... to serve as both the programmatic and FIDUCIARY leads for their regions"", which is the word separating them from Missouri's ToRCH Hub Anchors, whose own FAQ says they ""will not act as the fiscal agent"": these are pass-through recipients. NCDHHS PUBLISHES NO AMOUNT FOR ANY HUB, and the only currency figure on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is never read as this round's money (§0.2). The release says the leads ""will work with NCDHHS to finalize contracts by June 1, 2026""; no execution has been published since, so `amount_confirmed = No`.",Yes,No,2026,NCDHHS selects NC ROOTS Hub Leads to strengthen rural health care across North Carolina (2026-05-01),https://www.ncdhhs.gov/news/press-releases/2026/05/01/ncdhhs-selects-nc-roots-hub-leads-strengthen-rural-health-care-across-north-carolina,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,"NCDHHS's own Hub Leads page states the form: ""an independent 501(c)3 formed during the creation of North Carolina's Healthy Opportunities Pilot (HOP) program"". §8 carries a code for that, so the source overrides the name rule. The name rule alone returned NONPROFIT_CBO (LOW).",LOW,AMOUNT_MISSING,NC ROOTS Hub Leads,BP1 (2025-12-29 to 2026-10-30),PASS_THROUGH_UNRESOLVED,Unclear,NOT_HOSPITAL,Impact Health,"§10.2 PASS_THROUGH_UNRESOLVED: an NCDHHS-selected ""programmatic and fiduciary lead"" for its region that will ""establish local networks of partner organizations"". NCDHHS names no subrecipient and restricts eligibility to no class -- the only published description of a Hub Lead's network (Access East's) is ""primary-care practices, Federally Qualified Health Centers (FQHCs), community health centers, local health departments, safety-net and social service organizations and hospitals"", hospitals AMONG OTHERS. That is New Hampshire's FHC class (`Unclear`) and not Illinois's hospitals-only ICAHN class (`Yes`), so §10.2's second clause fails and these dollars enter NEITHER bucket of rhtp_hospital_dollar_partition(). §0.3: do not impute. Superseded machine determination on the name alone: NON_HOSPITAL / No.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",NC ROOTS Hub Leads,5,,Region 1,2026-05-01,data/evidence/NC/2026-05-01_nc_pr_roots_hub_leads.html,1
NC,41,Trillium Health Resources,,MANAGED_CARE_ORGANIZATION,Unclear,"Region 2 and 5. Announced by NCDHHS on 2026-05-01 under ""The NC ROOTS Hub Lead awardees include:"". The five were ""selected through a competitive process ... to serve as both the programmatic and FIDUCIARY leads for their regions"", which is the word separating them from Missouri's ToRCH Hub Anchors, whose own FAQ says they ""will not act as the fiscal agent"": these are pass-through recipients. NCDHHS PUBLISHES NO AMOUNT FOR ANY HUB, and the only currency figure on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is never read as this round's money (§0.2). The release says the leads ""will work with NCDHHS to finalize contracts by June 1, 2026""; no execution has been published since, so `amount_confirmed = No`.",Yes,No,2026,NCDHHS selects NC ROOTS Hub Leads to strengthen rural health care across North Carolina (2026-05-01),https://www.ncdhhs.gov/news/press-releases/2026/05/01/ncdhhs-selects-nc-roots-hub-leads-strengthen-rural-health-care-across-north-carolina,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,"NCDHHS's own Hub Leads page states the form: ""an NC Medicaid Tailored Plan and Managed Care Organization (MCO)"". §8 carries a code for that, so the source overrides the name rule. The name rule alone returned NONPROFIT_CBO (LOW).",LOW,AMOUNT_MISSING,NC ROOTS Hub Leads,BP1 (2025-12-29 to 2026-10-30),PASS_THROUGH_UNRESOLVED,Unclear,NOT_HOSPITAL,Trillium Health Resources,"§10.2 PASS_THROUGH_UNRESOLVED: an NCDHHS-selected ""programmatic and fiduciary lead"" for its region that will ""establish local networks of partner organizations"". NCDHHS names no subrecipient and restricts eligibility to no class -- the only published description of a Hub Lead's network (Access East's) is ""primary-care practices, Federally Qualified Health Centers (FQHCs), community health centers, local health departments, safety-net and social service organizations and hospitals"", hospitals AMONG OTHERS. That is New Hampshire's FHC class (`Unclear`) and not Illinois's hospitals-only ICAHN class (`Yes`), so §10.2's second clause fails and these dollars enter NEITHER bucket of rhtp_hospital_dollar_partition(). §0.3: do not impute. Superseded machine determination on the name alone: NON_HOSPITAL / No.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",NC ROOTS Hub Leads,5,,Region 2 and 5,2026-05-01,data/evidence/NC/2026-05-01_nc_pr_roots_hub_leads.html,2
NC,42,Vaya Health,,MANAGED_CARE_ORGANIZATION,Unclear,"Region 3. Announced by NCDHHS on 2026-05-01 under ""The NC ROOTS Hub Lead awardees include:"". The five were ""selected through a competitive process ... to serve as both the programmatic and FIDUCIARY leads for their regions"", which is the word separating them from Missouri's ToRCH Hub Anchors, whose own FAQ says they ""will not act as the fiscal agent"": these are pass-through recipients. NCDHHS PUBLISHES NO AMOUNT FOR ANY HUB, and the only currency figure on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is never read as this round's money (§0.2). The release says the leads ""will work with NCDHHS to finalize contracts by June 1, 2026""; no execution has been published since, so `amount_confirmed = No`.",Yes,No,2026,NCDHHS selects NC ROOTS Hub Leads to strengthen rural health care across North Carolina (2026-05-01),https://www.ncdhhs.gov/news/press-releases/2026/05/01/ncdhhs-selects-nc-roots-hub-leads-strengthen-rural-health-care-across-north-carolina,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ah_nc_year1_sources.R,,,,,"NCDHHS's own Hub Leads page states the form: ""a public NC Medicaid Managed Care Organization (MCO)"". §8 carries a code for that, so the source overrides the name rule. The name rule alone returned NONPROFIT_CBO (LOW).",LOW,AMOUNT_MISSING,NC ROOTS Hub Leads,BP1 (2025-12-29 to 2026-10-30),PASS_THROUGH_UNRESOLVED,Unclear,NOT_HOSPITAL,Vaya Health,"§10.2 PASS_THROUGH_UNRESOLVED: an NCDHHS-selected ""programmatic and fiduciary lead"" for its region that will ""establish local networks of partner organizations"". NCDHHS names no subrecipient and restricts eligibility to no class -- the only published description of a Hub Lead's network (Access East's) is ""primary-care practices, Federally Qualified Health Centers (FQHCs), community health centers, local health departments, safety-net and social service organizations and hospitals"", hospitals AMONG OTHERS. That is New Hampshire's FHC class (`Unclear`) and not Illinois's hospitals-only ICAHN class (`Yes`), so §10.2's second clause fails and these dollars enter NEITHER bucket of rhtp_hospital_dollar_partition(). §0.3: do not impute. Superseded machine determination on the name alone: NON_HOSPITAL / No.","North Carolina publishes NO per-recipient amount. The MIH round's $10,000,000 is a POOL figure carried in `round_amount`, repeated on each of that round's rows and never summed down the column. The ROOTS round has NO published figure at all: the only currency on either ROOTS document is the $213,008,356.47 STATE ALLOTMENT, which is Tier 1 and is never read as this round's money (§0.2).",NC ROOTS Hub Leads,5,,Region 3,2026-05-01,data/evidence/NC/2026-05-01_nc_pr_roots_hub_leads.html,3
