state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,ein,score,requested_amount,recommended_amount,approval_condition,county,round_amount,award_source,approval_date,source_archive_path
WY,23,Crook County Medical Services District,2200000,HOSPITAL_OR_SYSTEM,Yes,"Initiative 1.2 EMS Regionalization. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"Recipient form taken from table 1.1 of the SAME document, joined on the EIN and never on the name: Wyoming's own Critical Access Hospital table carries this exact EIN under a column headed ""Hospital"". §0.3a judges the RECIPIENT and not the activity -- the activity here is EMS regionalization and the named lead agency is a hospital, which is Delaware's Beebe school-based health centre coded DIRECT, not Nebraska's school kitchen coded NON_HOSPITAL.",MEDIUM,AMOUNT_PRELIMINARY,1.2 EMS Regionalization,Budget Period 1 (2025-12-29 to 2026-10-30),DIRECT,Yes,NAMED_HOSPITAL,,"Recipient form taken from table 1.1 of the SAME document, joined on the EIN and never on the name: Wyoming's own Critical Access Hospital table carries this exact EIN under a column headed ""Hospital"". §0.3a judges the RECIPIENT and not the activity -- the activity here is EMS regionalization and the named lead agency is a hospital, which is Delaware's Beebe school-based health centre coded DIRECT, not Nebraska's school kitchen coded NON_HOSPITAL. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-0210617,30.3,2780000,2200000,,,23260000,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,24,North Lincoln County Hospital District dba Star Valley Heal,2200000,HOSPITAL_OR_SYSTEM,Yes,"Initiative 1.2 EMS Regionalization. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"Recipient form taken from table 1.1 of the SAME document, joined on the EIN and never on the name: Wyoming's own Critical Access Hospital table carries this exact EIN under a column headed ""Hospital"". §0.3a judges the RECIPIENT and not the activity -- the activity here is EMS regionalization and the named lead agency is a hospital, which is Delaware's Beebe school-based health centre coded DIRECT, not Nebraska's school kitchen coded NON_HOSPITAL.",MEDIUM,AMOUNT_PRELIMINARY,1.2 EMS Regionalization,Budget Period 1 (2025-12-29 to 2026-10-30),DIRECT,Yes,NAMED_HOSPITAL,,"Recipient form taken from table 1.1 of the SAME document, joined on the EIN and never on the name: Wyoming's own Critical Access Hospital table carries this exact EIN under a column headed ""Hospital"". §0.3a judges the RECIPIENT and not the activity -- the activity here is EMS regionalization and the named lead agency is a hospital, which is Delaware's Beebe school-based health centre coded DIRECT, not Nebraska's school kitchen coded NON_HOSPITAL. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-0327251,29.3,5334000,2200000,,,23260000,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,25,Memorial Hospital of Converse County,2200000,HOSPITAL_OR_SYSTEM,Yes,"Initiative 1.2 EMS Regionalization. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"Recipient form taken from table 1.1 of the SAME document, joined on the EIN and never on the name: Wyoming's own Critical Access Hospital table carries this exact EIN under a column headed ""Hospital"". §0.3a judges the RECIPIENT and not the activity -- the activity here is EMS regionalization and the named lead agency is a hospital, which is Delaware's Beebe school-based health centre coded DIRECT, not Nebraska's school kitchen coded NON_HOSPITAL.",MEDIUM,AMOUNT_PRELIMINARY,1.2 EMS Regionalization,Budget Period 1 (2025-12-29 to 2026-10-30),DIRECT,Yes,NAMED_HOSPITAL,,"Recipient form taken from table 1.1 of the SAME document, joined on the EIN and never on the name: Wyoming's own Critical Access Hospital table carries this exact EIN under a column headed ""Hospital"". §0.3a judges the RECIPIENT and not the activity -- the activity here is EMS regionalization and the named lead agency is a hospital, which is Delaware's Beebe school-based health centre coded DIRECT, not Nebraska's school kitchen coded NON_HOSPITAL. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-6000097,27,2200000,2200000,,,23260000,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,26,Campbell County Health (CCH) Emergency Medical Servic,1700000,NONPROFIT_CBO,No,"Initiative 1.2 EMS Regionalization. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,1.2 EMS Regionalization,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-0234097,26.3,1700000,1700000,,,23260000,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,27,"The ""new"" EMS Department will consist of the Town of Pin",2200000,EMS_OR_PSAP,No,"Initiative 1.2 EMS Regionalization. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_PRELIMINARY,1.2 EMS Regionalization,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-6000083,25.7,3670560,2200000,,,23260000,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,28,"Shoshoni Ambulance License #236 leads. FCAG, a Wyom",2200000,EMS_OR_PSAP,No,"Initiative 1.2 EMS Regionalization. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). CONDITION AS PUBLISHED: detail on sustainability plan plan ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_PRELIMINARY,1.2 EMS Regionalization,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-6000091,33,3870740,0,detail on sustainability plan plan,,23260000,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,29,Johnson County EMS - Buffalo,2000000,EMS_OR_PSAP,No,"Initiative 1.2 EMS Regionalization. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). CONDITION AS PUBLISHED: on sustainability plan. plan ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states an EMS entity.,HIGH,AMOUNT_PRELIMINARY,1.2 EMS Regionalization,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states an EMS entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-0302512,25.3,2000000,0,on sustainability plan. plan,,23260000,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,30,"University of Wyoming, College of Health Sciences-Department of Graduate Medical Education",6263043.1,UNIVERSITY_OR_AHC,No,"Initiative 2.2 Physician GME. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a university or college.,HIGH,AMOUNT_PRELIMINARY,2.2 Physician GME,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-6000331,52,10762100,1500000,,,17712410,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,31,University of Utah,9255398,UNIVERSITY_OR_AHC,No,"Initiative 2.2 Physician GME. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a university or college.,HIGH,AMOUNT_PRELIMINARY,2.2 Physician GME,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",87-6000525,44.3,4627699,9255398,,,17712410,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,32,Memorial Hospital of Laramie County dba Cheyenne Regional Medical Center,2193968.9,HOSPITAL_OR_SYSTEM,Yes,"Initiative 2.2 Physician GME. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_PRELIMINARY,2.2 Physician GME,Budget Period 1 (2025-12-29 to 2026-10-30),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",83-6000194,32.3,2193968.9,2193968.9,,,17712410,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,33,Powell Valley Health Care,65000,NONPROFIT_CBO,No,"Initiative 3.1 Technology Adoption Challenge. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,3.1 Technology Adoption Challenge,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,20,65000,65000,,,12652243,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,34,Johnson County Hospital District,4751700,HOSPITAL_OR_SYSTEM,Yes,"Initiative 3.1 Technology Adoption Challenge. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_PRELIMINARY,3.1 Technology Adoption Challenge,Budget Period 1 (2025-12-29 to 2026-10-30),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,19.3,4751700,4751700,,,12652243,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,35,Evanston Regional Hospital,2602426,HOSPITAL_OR_SYSTEM,Yes,"Initiative 3.1 Technology Adoption Challenge. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_PRELIMINARY,3.1 Technology Adoption Challenge,Budget Period 1 (2025-12-29 to 2026-10-30),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,18.7,2602426,2602426,,,12652243,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,36,Instaclinic LLC,406784,NONPROFIT_CBO,No,"Initiative 3.1 Technology Adoption Challenge. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,3.1 Technology Adoption Challenge,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,18.3,406784,406784,,,12652243,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,37,Memorial Hospital of Laramie County dba Cheyen,415625,HOSPITAL_OR_SYSTEM,Yes,"Initiative 3.1 Technology Adoption Challenge. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_PRELIMINARY,3.1 Technology Adoption Challenge,Budget Period 1 (2025-12-29 to 2026-10-30),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,17.3,415625,415625,,,12652243,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
