state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,county,project,tdh_class,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,basis_type,round_amount,announcement_date,source_archive_path
TN,29,"Great Smoky Mountains Institute, Inc",,NONPROFIT_CBO,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Building Health Through Nature: Planning Tremont's Education Pavilion in Rural Blount County. County(ies): Blount. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Blount,Building Health Through Nature: Planning Tremont's Education Pavilion in Rural Blount County,NONPROFIT,"TYPED FROM TDH'S SPLIT (session 59): One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess.","NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,30,Hancock County Government,,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Hancock County Pedistrian plaza demostration. County(ies): Hancock. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Hancock,Hancock County Pedistrian plaza demostration,GOVERNMENT,TYPED FROM TDH'S SPLIT (session 59): One of TDH's 31 'county and municipal governments' (the release); typed LOCAL_GOVT_OR_PUBLIC_HEALTH from its own name. Classifier said LOCAL_GOVT_OR_PUBLIC_HEALTH/MEDIUM.,MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,§10.2 NON_HOSPITAL: One of TDH's 31 'county and municipal governments' (the release); typed LOCAL_GOVT_OR_PUBLIC_HEALTH from its own name.,"NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,31,Hawkins County Schools,,SCHOOL_OR_DISTRICT,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Healthy Active Hawkins County. County(ies): Hawkins. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Hawkins,Healthy Active Hawkins County,GOVERNMENT,TYPED FROM TDH'S SPLIT (session 59): One of TDH's 31 'county and municipal governments' (the release); typed SCHOOL_OR_DISTRICT from its own name. Classifier said NONPROFIT_CBO/LOW.,MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,§10.2 NON_HOSPITAL: One of TDH's 31 'county and municipal governments' (the release); typed SCHOOL_OR_DISTRICT from its own name.,"NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,32,Hope Hohenwald Inc,,NONPROFIT_CBO,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Building Hope Active Campus and Community Wellness Park. County(ies): Lewis. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Lewis,Building Hope Active Campus and Community Wellness Park,NONPROFIT,"TYPED FROM TDH'S SPLIT (session 59): One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess.","NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,33,Jefferson County Mayor,,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Mossy Creek Wildlife Viewing Area Improvement Project. County(ies): Jefferson. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Jefferson,Mossy Creek Wildlife Viewing Area Improvement Project,GOVERNMENT,TYPED FROM TDH'S SPLIT (session 59): One of TDH's 31 'county and municipal governments' (the release); typed LOCAL_GOVT_OR_PUBLIC_HEALTH from its own name. Classifier said NONPROFIT_CBO/LOW.,MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,§10.2 NON_HOSPITAL: One of TDH's 31 'county and municipal governments' (the release); typed LOCAL_GOVT_OR_PUBLIC_HEALTH from its own name.,"NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,34,Lauderdale County Schools,,SCHOOL_OR_DISTRICT,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: The Power of Play: Building a Playground Where Every Child Belongs. County(ies): Lauderdale. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Lauderdale,The Power of Play: Building a Playground Where Every Child Belongs,GOVERNMENT,TYPED FROM TDH'S SPLIT (session 59): One of TDH's 31 'county and municipal governments' (the release); typed SCHOOL_OR_DISTRICT from its own name. Classifier said NONPROFIT_CBO/LOW.,MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,§10.2 NON_HOSPITAL: One of TDH's 31 'county and municipal governments' (the release); typed SCHOOL_OR_DISTRICT from its own name.,"NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,35,Loudon County Economic Development Agency,,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Lenoir City Recreation Wayfinding. County(ies): Loudon. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Loudon,Lenoir City Recreation Wayfinding,GOVERNMENT,TYPED FROM TDH'S SPLIT (session 59): One of TDH's 31 'county and municipal governments' (the release); typed LOCAL_GOVT_OR_PUBLIC_HEALTH from its own name. Classifier said NONPROFIT_CBO/LOW.,MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,§10.2 NON_HOSPITAL: One of TDH's 31 'county and municipal governments' (the release); typed LOCAL_GOVT_OR_PUBLIC_HEALTH from its own name.,"NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,36,"Macon Hospital, Inc",,HOSPITAL_OR_SYSTEM,Yes,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Macon Healthy Living and Child Development Project. County(ies): Macon. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Macon,Macon Healthy Living and Child Development Project,GOVERNMENT,"TYPED (session 59): HAND-READ BRIDGE to a federal record: CMS Hospital Enrollment carries MACON COUNTY GENERAL HOSPITAL INC dba MACON COMMUNITY HOSPITAL, 305 W Locust St, Lafayette TN (Macon County, the county this award names), CCN 441305 -- a critical access hospital number -- and no other Macon hospital. The state's string is not that record's name, so the match is a reading and is LOW. TDH counts this recipient among its 31 county and municipal governments, which agrees with a county general hospital. The activity is a community healthy-living project; §0.3a judges the recipient. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",LOW,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: HAND-READ BRIDGE to a federal record: CMS Hospital Enrollment carries MACON COUNTY GENERAL HOSPITAL INC dba MACON COMMUNITY HOSPITAL, 305 W Locust St, Lafayette TN (Macon County, the county this award names), CCN 441305 -- a critical access hospital number -- and no other Macon hospital. The state's string is not that record's name, so the match is a reading and is LOW. TDH counts this recipient among its 31 county and municipal governments, which agrees with a county general hospital. The activity is a community healthy-living project; §0.3a judges the recipient.","NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",GENERAL_KNOWLEDGE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,37,Mane Up Memphis,,NONPROFIT_CBO,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Mane Mindscape Community Wellness Tour. County(ies): Fayette, Haywood. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,"Fayette, Haywood",Mane Mindscape Community Wellness Tour,NONPROFIT,"TYPED FROM TDH'S SPLIT (session 59): One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess.","NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,38,Nature Together,,NONPROFIT_CBO,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Trails Together: Community Audit and Active Living Initiative. County(ies): Putnam. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Putnam,Trails Together: Community Audit and Active Living Initiative,NONPROFIT,"TYPED FROM TDH'S SPLIT (session 59): One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess.","NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,39,Obion County Public Library,,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Creating a Healthy Oasis. County(ies): Obion. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Obion,Creating a Healthy Oasis,GOVERNMENT,TYPED FROM TDH'S SPLIT (session 59): One of TDH's 31 'county and municipal governments' (the release); typed LOCAL_GOVT_OR_PUBLIC_HEALTH from its own name. Classifier said NONPROFIT_CBO/LOW.,MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,§10.2 NON_HOSPITAL: One of TDH's 31 'county and municipal governments' (the release); typed LOCAL_GOVT_OR_PUBLIC_HEALTH from its own name.,"NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,40,Putnam County Government,,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Healthy Steps Community Park at Jere Whitson. County(ies): Putnam. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Putnam,Healthy Steps Community Park at Jere Whitson,GOVERNMENT,TYPED FROM TDH'S SPLIT (session 59): One of TDH's 31 'county and municipal governments' (the release); typed LOCAL_GOVT_OR_PUBLIC_HEALTH from its own name. Classifier said LOCAL_GOVT_OR_PUBLIC_HEALTH/MEDIUM.,MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,§10.2 NON_HOSPITAL: One of TDH's 31 'county and municipal governments' (the release); typed LOCAL_GOVT_OR_PUBLIC_HEALTH from its own name.,"NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,41,South Cumberland Community Fund,,NONPROFIT_CBO,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Activate Southern Grundy County Through Trails and Parks. County(ies): Grundy. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Grundy,Activate Southern Grundy County Through Trails and Parks,NONPROFIT,"TYPED FROM TDH'S SPLIT (session 59): One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess.","NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,42,Southern Off-Road Bicycle Association (SORBA) Tri-Citie,,NONPROFIT_CBO,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Gateway to Trails - Unaka Bike Park. County(ies): Unicoi. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Unicoi,Gateway to Trails - Unaka Bike Park,NONPROFIT,"TYPED FROM TDH'S SPLIT (session 59): One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess.","NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,43,Special Olympics Tennessee,,NONPROFIT_CBO,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Rural Inclusive Readiness Initiative: Expanding Safe, Accessible Health Infrastructure for Individuals with Intellectual Disabilities in Rural Tennessee. County(ies): Williamson, Coffee, Sevier, Dyer, Weakley, Obion, Cheatham, Hawkins, Blount, Maury, Roane, White, Wilson, Sumner. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,"Williamson, Coffee, Sevier, Dyer, Weakley, Obion, Cheatham, Hawkins, Blount, Maury, Roane, White, Wilson, Sumner","Rural Inclusive Readiness Initiative: Expanding Safe, Accessible Health Infrastructure for Individuals with Intellectual Disabilities in Rural Tennessee",NONPROFIT,"TYPED FROM TDH'S SPLIT (session 59): One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess.","NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,44,Sumner County Board of Education,,SCHOOL_OR_DISTRICT,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Sumner County Schools Districtwide Playground Accessibility Initiative. County(ies): Sumner. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Sumner,Sumner County Schools Districtwide Playground Accessibility Initiative,GOVERNMENT,TYPED FROM TDH'S SPLIT (session 59): One of TDH's 31 'county and municipal governments' (the release); typed SCHOOL_OR_DISTRICT from its own name. Classifier said SCHOOL_OR_DISTRICT/HIGH.,MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,§10.2 NON_HOSPITAL: One of TDH's 31 'county and municipal governments' (the release); typed SCHOOL_OR_DISTRICT from its own name.,"NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,45,Tennessee Central Heritage Rail Trail,,NONPROFIT_CBO,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Tennessee Central Rail Trail - West End to Cane Creek Connection. County(ies): Putnam. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Putnam,Tennessee Central Rail Trail - West End to Cane Creek Connection,NONPROFIT,"TYPED FROM TDH'S SPLIT (session 59): One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess.","NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
TN,46,"Tennessee Voices for Children, Inc.",,NONPROFIT_CBO,No,"HART award, 'initial recipients' announced 2026-09-03 by TDH. Project: Cultivating Wellness: Community Garden Initiative. County(ies): Cheatham. NO AMOUNT PUBLISHED.",Yes,No,FY2026 (Year 1),"2026 Healthy Active Rural Tennessee (HART) Grant Awards (TDH, sheet 'Sept. 2, 2026')",https://www.tn.gov/content/dam/tn/health/xlsx/2026-RHTP-HART-Grant-Awards-FINAL.xlsx,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03ay_tn_year1_awardees.R,,,,,Cheatham,Cultivating Wellness: Community Garden Initiative,NONPROFIT,"TYPED FROM TDH'S SPLIT (session 59): One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,AMOUNT_MISSING,Healthy Active Rural Tennessee (HART),Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: One of TDH's 22 'community-based nonprofit organizations' (the release): this file's partition reproduces TDH's 31/22 exactly, so the form is the state's, not a guess.","NOT PUBLISHED. TDH's release and workbook name 53 recipients and price none; the release's only award figure is the $206,888,882.11 ALLOTMENT in its CMS footer (§0.2), never divided.",STATE_SOURCE,,2026-09-03,data/evidence/recheck/2026-09-23/TN/tn_2026_RHTP_HART_Grant_Awards_FINAL.xlsx
